ID;NumberZ;Shifr;Napr;Prof;Uroven;FormaOb;Fin;Zach;Sogl
F62BF100-DC79-49B7-9B94-9839AC596CD8;1764;09.00.02;Информационные системы и технологии;;Бакалавриат;Очная форма;Бюджетные места;0;0
F62BF100-DC79-49B7-9B94-9839AC596CD8;1764;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;Бюджетные места;0;0
F62BF100-DC79-49B7-9B94-9839AC596CD8;1764;01.00.02;Прикладная математика и информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
32D1E896-D5CB-4628-AA7F-B0C468D1020C;3039;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
32D1E896-D5CB-4628-AA7F-B0C468D1020C;3039;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
3D4576F7-9F40-4124-BFA8-8F78BD094FC5;1845;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
3D4576F7-9F40-4124-BFA8-8F78BD094FC5;1845;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
8580EE3A-9F23-49D4-A0E1-06E1FC6C807F;2127;38.00.02;Менеджмент;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
8580EE3A-9F23-49D4-A0E1-06E1FC6C807F;2127;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;Бюджетные места;1;1
8580EE3A-9F23-49D4-A0E1-06E1FC6C807F;2127;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
8580EE3A-9F23-49D4-A0E1-06E1FC6C807F;2127;38.00.04;Государственное и муниципальное управление;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
6483EB86-B843-47D2-B3B6-1C869D99BD7D;724;29.00.01;Технология изделий легкой промышленности;;Магистратура;Очная форма;Бюджетные места;0;0
6483EB86-B843-47D2-B3B6-1C869D99BD7D;724;29.00.02;Технологии и проектирование текстильных изделий;;Магистратура;Очная форма;Бюджетные места;0;0
6483EB86-B843-47D2-B3B6-1C869D99BD7D;724;15.00.02;Технологические машины и оборудование;;Магистратура;Очная форма;Бюджетные места;1;1
EFB03804-F411-4E17-840F-23C07D356BFF;1906;29.00.02;Технологии и проектирование текстильных изделий;;Бакалавриат;Очная форма;Бюджетные места;0;0
EFB03804-F411-4E17-840F-23C07D356BFF;1906;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Заочная форма;Бюджетные места;0;1
EFB03804-F411-4E17-840F-23C07D356BFF;1906;29.00.05;Конструирование изделий легкой промышленности;;Бакалавриат;Очная форма;Бюджетные места;0;0
D0158438-C619-42E6-817B-13CDF979E6C5;3161;37.00.01;Психология;;Магистратура;Очная форма;Бюджетные места;0;1
D0158438-C619-42E6-817B-13CDF979E6C5;3161;44.00.03;Специальное (дефектологическое) образование;Психолого-педагогическое сопровождение лиц с ограниченными возможностями здоровья;Магистратура;Очная форма;Бюджетные места;0;0
D0158438-C619-42E6-817B-13CDF979E6C5;3161;37.00.01;Психология;;Магистратура;Заочная форма;Бюджетные места;0;0
471CB3C8-DACB-4EF2-824C-916548936F0A;1804;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
471CB3C8-DACB-4EF2-824C-916548936F0A;1804;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
B6F8D4B4-3C6F-4357-A8D7-9E5F0DAA621B;317;38.00.01;Экономика;;Бакалавриат;Очная форма;Целевой прием;0;0
E21CF042-87D9-4B40-978E-A85672129DFC;1185;29.00.01;Технология изделий легкой промышленности;;Магистратура;Очная форма;Бюджетные места;1;1
E21CF042-87D9-4B40-978E-A85672129DFC;1185;54.00.01;Дизайн;;Магистратура;Очно-заочная (вечерняя);С оплатой обучения;1;1
6081AAFD-34E8-4A50-8C6F-8398F24D6F95;203;03.00.02;Физика;;Бакалавриат;Очная форма;Бюджетные места;1;1
1FE653DA-9C80-4B2E-9FB3-082DB5CF2267;2705;44.00.01;Педагогическое образование;Общая педагогика, история педагогики и образования;Кадры высшей квалификации;Очная форма;Бюджетные места;1;1
3E532894-E1BD-4F92-9EAD-16A756DAB26D;300;20.00.01;Техносферная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
3E532894-E1BD-4F92-9EAD-16A756DAB26D;300;38.00.01;Экономика;;Бакалавриат;Очная форма;Целевой прием;1;1
3E532894-E1BD-4F92-9EAD-16A756DAB26D;300;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
0F16A84A-CE0D-4332-83F1-FA4446DCDA63;2298;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;0;0
0F16A84A-CE0D-4332-83F1-FA4446DCDA63;2298;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
0F16A84A-CE0D-4332-83F1-FA4446DCDA63;2298;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
FC7AB928-0A82-4AD5-A683-7629226722E7;2218;44.00.05;Педагогическое образование (с двумя профилями подготовки);Начальное образование и организатор детского движения;Бакалавриат;Очная форма;Бюджетные места;0;0
78036C74-B22D-44C1-BC51-12EB7898D5CA;471;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;Бюджетные места;0;0
78036C74-B22D-44C1-BC51-12EB7898D5CA;471;15.00.05;Конструкторско-технологическое обеспечение машиностроительных производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
78036C74-B22D-44C1-BC51-12EB7898D5CA;471;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
8EDA2E40-5AA6-4749-8EB9-0034B1ECEA1E;3158;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
8EDA2E40-5AA6-4749-8EB9-0034B1ECEA1E;3158;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
3F3C3A9F-1174-42C4-90F7-E599675794F0;3157;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;1;1
3F3C3A9F-1174-42C4-90F7-E599675794F0;3157;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;0;0
9C7FF8A2-0ADC-48C7-9FC0-B66D32F0C150;2129;46.00.01;История;;Магистратура;Заочная форма;Бюджетные места;0;0
9C7FF8A2-0ADC-48C7-9FC0-B66D32F0C150;2129;46.00.01;История;;Магистратура;Заочная форма;С оплатой обучения;1;1
25CC3788-AF4A-4500-B1A3-E9E5A412C064;1508;04.00.01;Химия;;Магистратура;Очная форма;Бюджетные места;1;1
5B3E4AB9-32E5-433E-8CAC-3BEC323D73EF;2654;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Заочная форма;Бюджетные места;1;1
5B3E4AB9-32E5-433E-8CAC-3BEC323D73EF;2654;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Заочная форма;С оплатой обучения;0;0
